name,protein,fat,carbo,unit,gram,image_url,ancestry,kcal
草もち(草餅),2.10,0.20,26.05,1個,50.0,https://cdn.slism.jp/calorie/foodImages/115017.jpg,3023,115
スイートポテト(スウィートポテト),0.70,4.70,16.47,1個,50.0,https://cdn.slism.jp/calorie/foodImages/200302.jpg,3023,113
鹿の子餅(鹿の子/かのこ),1.92,0.16,24.16,1個,40.0,https://cdn.slism.jp/calorie/foodImages/115010.jpg,3023,106
くずまんじゅう(葛饅頭/クズマンジュウ),1.97,0.13,22.94,1個,49.0,https://cdn.slism.jp/calorie/foodImages/200314.jpg,3023,99
フルーツポンチ(フルーツパンチ),0.68,0.12,25.18,一皿,200.0,https://cdn.slism.jp/calorie/foodImages/200140.jpg,3023,98
うぐいすもち(ウグイス餅),1.44,0.16,22.28,1個,40.0,https://cdn.slism.jp/calorie/foodImages/115007.jpg,3023,96
もなか(最中/モナカ),1.85,0.22,19.14,1個,37.1,https://cdn.slism.jp/calorie/foodImages/200318.jpg,3023,86
切山椒(山椒餅),0.63,0.09,17.79,1切れ,30.0,https://cdn.slism.jp/calorie/foodImages/115014.jpg,3023,74
ういろう(ウイロウ),0.44,0.08,17.64,1切れ,40.0,https://cdn.slism.jp/calorie/foodImages/115006.jpg,3023,73
ゆずシャーベット(柚子シャーベット/柚子シャーベット),0.30,0.08,15.84,1個,126.0,https://cdn.slism.jp/calorie/foodImages/200308.jpg,3023,59
クッキー(手作り風クッキー),0.58,2.44,5.66,1枚,11.3,https://cdn.slism.jp/calorie/foodImages/200306.jpg,3023,48
チョコクッキー(チョコレートクッキー),0.48,2.47,5.11,1枚,9.2,https://cdn.slism.jp/calorie/foodImages/200307.jpg,3023,47
せんべい(醤油せんべい/煎餅/醤油煎餅),0.90,0.10,8.98,一枚,22.1,https://cdn.slism.jp/calorie/foodImages/200239.jpg,3023,42
コーヒーゼリー(珈琲ゼリー),1.26,0.00,7.50,一個,88.3,https://cdn.slism.jp/calorie/foodImages/200238.jpg,3023,34
ビスケット(びすけっと),0.37,0.71,5.97,1枚,9.2,https://cdn.slism.jp/calorie/foodImages/200305.jpg,3023,33
わらび餅(わらびもち/ワラビ餅/片栗粉わらび餅),0.71,0.47,5.05,1個,16.0,https://cdn.slism.jp/calorie/foodImages/200312.jpg,3023,27
あげいも(揚げ芋),7.62,31.11,78.87,一串3個,279.0,https://cdn.slism.jp/calorie/foodImages/200350.jpg,3023,636
クレープ(クレープシュクレ/生クリームとチョコバナナのクレープ),6.45,39.76,45.52,1つ,203.6,https://cdn.slism.jp/calorie/foodImages/200558.jpg,3023,566
ザッハトルテ(ザッハートルテ),5.41,23.79,68.84,18cmケーキ型8等分,145.8,https://cdn.slism.jp/calorie/foodImages/200555.jpg,3023,513
フルーツパフェ(パフェ),7.52,20.08,69.48,1グラス,308.0,https://cdn.slism.jp/calorie/foodImages/200529.jpg,3023,485
モンブラン(モンブランケーキ),2.54,22.12,51.28,1個,118.6,https://cdn.slism.jp/calorie/foodImages/200526.jpg,3023,425
ブッシュドノエル(ビュッシュドノエル/ユールログ),6.47,30.67,26.71,8等分,129.7,https://cdn.slism.jp/calorie/foodImages/200536.jpg,3023,415
ティラミス(ティラミスチーズケーキ),7.34,23.49,35.90,1個,136.0,https://cdn.slism.jp/calorie/foodImages/200527.jpg,3023,381
ムース(チョコムース/チョコレートムース),5.38,25.46,28.85,1個,86.7,https://cdn.slism.jp/calorie/foodImages/200559.jpg,3023,369
ショートケーキ(イチゴショート/イチゴショートケーキ),4.59,25.30,29.05,18cm型8等分,118.8,https://cdn.slism.jp/calorie/foodImages/200337.jpg,3023,366
レアチーズケーキ(レアチーズ),4.89,28.48,16.76,18cm型8等分,92.4,https://cdn.slism.jp/calorie/foodImages/200541.jpg,3023,348
シブースト(りんごのシブースト),4.74,14.02,43.45,1個,138.3,https://cdn.slism.jp/calorie/foodImages/200549.jpg,3023,319
五平餅(ごへいもち),5.36,2.84,62.49,1本,167.0,https://cdn.slism.jp/calorie/foodImages/200388.jpg,3023,304
ミルフィーユ(ミルフィーユケーキ),4.93,15.12,33.63,1個,147.7,https://cdn.slism.jp/calorie/foodImages/200542.jpg,3023,294
ガトーショコラ(ガトーショコラチョコケーキ),5.75,15.14,30.78,18cm型8等分,76.7,https://cdn.slism.jp/calorie/foodImages/200340.jpg,3023,273
スフレチーズケーキ(チーズスフレ/チーズスフレケーキ),6.94,17.55,15.45,18cm型8等分,95.4,https://cdn.slism.jp/calorie/foodImages/200540.jpg,3023,252
ロールケーキ(スイスロール),5.00,17.14,18.62,1個,95.6,https://cdn.slism.jp/calorie/foodImages/200528.jpg,3023,251
シャルロット(シャルロットケーキ/いちごのシャルロット),6.52,9.54,34.33,18cm型8等分,132.0,https://cdn.slism.jp/calorie/foodImages/200534.jpg,3023,249
フロランタン(フロレンティーナシュニッテン),3.07,13.99,21.60,1個,46.5,https://cdn.slism.jp/calorie/foodImages/200548.jpg,3023,223
いきなり団子(いきなりだんご),3.74,0.60,48.44,1個,116.2,https://cdn.slism.jp/calorie/foodImages/200424.jpg,3023,218
ブランデーケーキ(バターブランデーケーキ),2.91,11.14,22.15,18cm8等分,58.8,https://cdn.slism.jp/calorie/foodImages/200537.jpg,3023,218
タルトタタン(逆さまアップルパイ),1.46,10.86,28.11,1個,90.8,https://cdn.slism.jp/calorie/foodImages/200543.jpg,3023,215
マーブルケーキ(マーブルパウンドケーキ),3.50,11.73,22.93,18cm型8等分,59.7,https://cdn.slism.jp/calorie/foodImages/200538.jpg,3023,213
エッグタルト(たまごのタルト),2.52,13.80,16.14,タルトカップ1個,53.1,https://cdn.slism.jp/calorie/foodImages/200550.jpg,3023,204
雛あられ(ひなあられ),1.34,5.76,36.10,小鉢一杯,60.5,https://cdn.slism.jp/calorie/foodImages/200531.jpg,3023,203
バームクーヘン(バウムクーヘン),2.70,13.87,16.44,1個,56.3,https://cdn.slism.jp/calorie/foodImages/200524.jpg,3023,203
バナナブレッド(バナナパン/バナナケーキ),3.65,8.65,26.73,18cm型12等分,72.5,https://cdn.slism.jp/calorie/foodImages/200539.jpg,3023,197
エクレア(チョコエクレア),4.30,10.68,20.28,1個,81.1,https://cdn.slism.jp/calorie/foodImages/200546.jpg,3023,197
かりんとう(かりん糖/花林糖),3.13,5.21,33.65,小鉢一杯,63.2,https://cdn.slism.jp/calorie/foodImages/200532.jpg,3023,197
おやき(お焼き/御焼き),3.41,5.07,30.31,一個,176.0,https://cdn.slism.jp/calorie/foodImages/200354.jpg,3023,185
クラフティ(クラフティパイ),1.78,9.17,23.22,21cm型10等分,72.7,https://cdn.slism.jp/calorie/foodImages/200545.jpg,3023,185
カップケーキ(プレーンカップケーキ),2.31,9.62,19.43,1個,44.6,https://cdn.slism.jp/calorie/foodImages/200364.jpg,3023,176
ブッセ(ブーシェ),2.78,7.57,17.48,1個,48.0,https://cdn.slism.jp/calorie/foodImages/200523.jpg,3023,150
シフォンケーキ(プレーンシフォンケーキ),3.36,6.71,16.46,17cm型8等分,49.6,https://cdn.slism.jp/calorie/foodImages/200535.jpg,3023,144
フィナンシェ(フィナンシエ),1.79,8.40,14.62,1個,38.0,https://cdn.slism.jp/calorie/foodImages/200553.jpg,3023,143
みつ豆(フルーツみつ豆/フルーツみつまめ),2.53,0.39,31.28,深型小皿一杯,216.0,https://cdn.slism.jp/calorie/foodImages/200533.jpg,3023,136
ヨークシャープディング(ヨークシャー・プディング),3.28,6.36,13.09,1個,61.6,https://cdn.slism.jp/calorie/foodImages/200465.jpg,3023,126
あられ(あられ餅/アラレ),1.60,4.10,19.11,小鉢一杯,42.5,https://cdn.slism.jp/calorie/foodImages/200530.jpg,3023,124
マチェドニア(マセドニア/マセドワーヌ),0.76,0.13,20.11,深型小皿一皿,165.0,https://cdn.slism.jp/calorie/foodImages/200433.jpg,3023,106
いももち(芋餅/いも団子/いも餅),0.94,2.67,14.82,1個,55.5,https://cdn.slism.jp/calorie/foodImages/200351.jpg,3023,86
トリュフチョコレート(チョコトリュフ),1.15,5.97,7.05,1個,16.8,https://cdn.slism.jp/calorie/foodImages/200552.jpg,3023,83
ブラウニー(チョコレートブラウニー),1.42,5.70,6.12,縦横4cm1個,19.4,https://cdn.slism.jp/calorie/foodImages/200551.jpg,3023,79
ガナッシュ(チョコガナッシュ),0.79,5.66,5.74,大さじ1,15.0,https://cdn.slism.jp/calorie/foodImages/200556.jpg,3023,78
ベニエ(揚げドーナツ),0.84,2.94,9.59,1個,19.3,https://cdn.slism.jp/calorie/foodImages/200547.jpg,3023,71
ロッシェ(チョコナッツボール),1.17,4.44,4.78,1個,10.9,https://cdn.slism.jp/calorie/foodImages/200557.jpg,3023,63
カリカリチーズ(チーズ焼き),4.09,4.68,0.23,一枚分,18.0,https://cdn.slism.jp/calorie/foodImages/200348.jpg,3023,61
ラスク(ラスク),0.96,2.56,7.76,一枚,15.0,https://cdn.slism.jp/calorie/foodImages/200365.jpg,3023,58
ビスコッティ(ビスコッティー),0.90,1.04,9.20,1個,12.5,https://cdn.slism.jp/calorie/foodImages/200554.jpg,3023,50
ずんだ餅(ずんだもち),1.26,0.55,7.68,1個,20.2,https://cdn.slism.jp/calorie/foodImages/200387.jpg,3023,41
寒天ゼリー(オレンジジュースの寒天ゼリー),0.48,0.09,11.65,1人前,79.8,https://cdn.slism.jp/calorie/foodImages/200339.jpg,3023,40
バナナパンケーキ(バナナホットケーキ),14.89,20.38,106.50,2枚,265.0,https://cdn.slism.jp/calorie/foodImages/200695.jpg,3023,663
チョコレートパフェ(チョコパフェ/チョコレートサンデー),8.94,29.38,60.89,1グラス,191.0,https://cdn.slism.jp/calorie/foodImages/200644.jpg,3023,536
いちごパフェ(イチゴパフェ),6.93,19.99,54.74,1グラス,218.0,https://cdn.slism.jp/calorie/foodImages/200596.jpg,3023,425
ズコット(ズッコット/ズコットケーキ ),8.06,26.83,36.04,18ｃm型8等分,129.3,https://cdn.slism.jp/calorie/foodImages/200700.jpg,3023,423
あんドーナツ(餡ドーナツ/アンドーナツ),4.49,8.30,77.02,1個,115.0,https://cdn.slism.jp/calorie/foodImages/200664.jpg,3023,399
ベリーショートケーキ(ベリーのショートケーキ),4.60,25.30,29.50,1個,122.1,https://cdn.slism.jp/calorie/foodImages/200595.jpg,3023,368
チョコタルト(チョコレートタルト),3.65,26.55,26.76,18cm型8等分,77.2,https://cdn.slism.jp/calorie/foodImages/200658.jpg,3023,366
サバラン(サヴァラン),5.59,19.96,32.04,1個,133.0,https://cdn.slism.jp/calorie/foodImages/200561.jpg,3023,343
パンプキンパイ(かぼちゃパイ),5.54,21.74,28.90,1個,116.7,https://cdn.slism.jp/calorie/foodImages/200565.jpg,3023,338
ミモザケーキ(トルタミモザ),7.44,19.81,31.34,1個,117.3,https://cdn.slism.jp/calorie/foodImages/200590.jpg,3023,338
レモンタルト(レモンタルトケーキ/タルトシトロン/タルト・オ・シトロン),6.20,19.10,33.12,18cm型8等分,118.7,https://cdn.slism.jp/calorie/foodImages/200704.jpg,3023,335
アップルパイ(りんごパイ),3.22,16.86,41.22,18㎝型8等分,161.0,https://cdn.slism.jp/calorie/foodImages/200696.jpg,3023,330
チョコフォンデュ(チョコレートフォンデュ),3.82,23.40,23.90,一人分,81.0,https://cdn.slism.jp/calorie/foodImages/200655.jpg,3023,325
黒糖くるみ(黒糖胡桃/くるみ黒糖),6.10,27.52,18.14,小鉢一杯,59.8,https://cdn.slism.jp/calorie/foodImages/200650.jpg,3023,323
フォンダンショコラ(フォンダンオショコラ/フォンダントショコラ/チョコフォンダン),4.85,22.59,24.00,1個,76.0,https://cdn.slism.jp/calorie/foodImages/200659.jpg,3023,314
クレームブリュレ(クリームブリュレ),3.55,25.18,12.13,ココット皿一皿,83.0,https://cdn.slism.jp/calorie/foodImages/200663.jpg,3023,294
アップルタルト(りんごのタルト),3.17,15.56,32.44,1個,99.8,https://cdn.slism.jp/calorie/foodImages/200599.jpg,3023,284
パリブレスト(リングシュークリーム),4.39,21.84,17.09,1個,82.9,https://cdn.slism.jp/calorie/foodImages/200600.jpg,3023,284
ソーダブレッド(ソーダパン),6.06,1.78,55.63,一人分,91.0,https://cdn.slism.jp/calorie/foodImages/200617.jpg,3023,275
パパイヤとマンゴーのタルト(マンゴーとパパイヤのタルト),3.34,10.99,39.39,1個,122.7,https://cdn.slism.jp/calorie/foodImages/200592.jpg,3023,274
フルーツタルト(ミックスフルーツタルト),3.53,10.96,38.74,1個,126.9,https://cdn.slism.jp/calorie/foodImages/200593.jpg,3023,272
いちごタルト(イチゴタルト),3.42,10.96,37.06,1個,116.1,https://cdn.slism.jp/calorie/foodImages/200591.jpg,3023,266
ホットック(ホットク),5.67,4.71,45.52,一枚,91.7,https://cdn.slism.jp/calorie/foodImages/200616.jpg,3023,254
デニッシュ(デニッシュパン/デニッシュペストリー),3.39,13.33,28.02,1個,82.4,https://cdn.slism.jp/calorie/foodImages/200605.jpg,3023,250
パニーニ(パニーノ),6.17,12.57,26.80,一人分,106.5,https://cdn.slism.jp/calorie/foodImages/200607.jpg,3023,247
チョコパン(チョコレートパン/チョコブレッド),5.93,7.96,34.73,１個,83.5,https://cdn.slism.jp/calorie/foodImages/200619.jpg,3023,239
ブルーベリータルト(ブルーベリーのタルト),3.27,10.95,30.86,1個,100.9,https://cdn.slism.jp/calorie/foodImages/200594.jpg,3023,237
ミルクレープ(ミルクレープケーキ),4.19,15.59,18.56,1個,89.2,https://cdn.slism.jp/calorie/foodImages/200564.jpg,3023,235
小女子クルミ(こうなごくるみ/コウナゴと胡桃の佃煮),6.06,17.46,14.05,小鉢一杯,60.1,https://cdn.slism.jp/calorie/foodImages/200651.jpg,3023,232
ブラマンジェ(ブランマンジェ),6.15,16.16,15.40,1個,87.7,https://cdn.slism.jp/calorie/foodImages/200562.jpg,3023,229
シナモンロール(シナモンパン/カネルブッレ/シナモンスワール),4.84,6.07,32.91,１個,70.5,https://cdn.slism.jp/calorie/foodImages/200609.jpg,3023,210
あんみつ(餡蜜),4.21,0.57,47.48,1人分,246.0,https://cdn.slism.jp/calorie/foodImages/200699.jpg,3023,209
チョコバナナ(チョコがけバナナ/バナナチョコ),2.37,7.00,31.41,1本,110.0,https://cdn.slism.jp/calorie/foodImages/200656.jpg,3023,189
ピタパン(ピタ),5.53,2.86,33.32,１個,76.0,https://cdn.slism.jp/calorie/foodImages/200608.jpg,3023,188
チョコシフォン(チョコレートシフォンケーキ),4.14,9.77,19.81,17cm型8等分,57.1,https://cdn.slism.jp/calorie/foodImages/200657.jpg,3023,184
ブルーベリーマフィン(ブルーベリーのマフィン),2.66,7.83,22.25,1個,61.8,https://cdn.slism.jp/calorie/foodImages/200571.jpg,3023,173
チーズ蒸しパン(チーズ蒸しケーキ),5.53,7.62,17.32,１個,57.0,https://cdn.slism.jp/calorie/foodImages/200612.jpg,3023,165
おかき(御欠/かきもち/欠餅/揚げ餅),2.10,5.40,25.15,一皿,58.0,https://cdn.slism.jp/calorie/foodImages/200660.jpg,3023,164
シュトレン(シュトーレン),3.31,6.16,19.06,一切れ,43.0,https://cdn.slism.jp/calorie/foodImages/200606.jpg,3023,151
金平糖(こんぺいとう/コンペイトウ),0.00,0.00,30.10,小皿一皿,58.1,https://cdn.slism.jp/calorie/foodImages/200661.jpg,3023,116
ホットヨーグルト(温ヨーグルト),3.21,2.64,18.66,小鉢1杯,119.0,https://cdn.slism.jp/calorie/foodImages/200647.jpg,3023,108
オレンジとグレープフルーツのジュレ(オレンジとグレープフルーツのゼリー),2.10,0.11,22.78,一人分,163.8,https://cdn.slism.jp/calorie/foodImages/200597.jpg,3023,93
フルーツゼリー(ミックスフルーツゼリー),2.09,0.06,18.24,ゼリーカップ1杯,151.5,https://cdn.slism.jp/calorie/foodImages/200598.jpg,3023,77
マンゴープリン(マンゴプリン),1.59,2.74,11.95,1個,80.4,https://cdn.slism.jp/calorie/foodImages/200563.jpg,3023,76
クリスプブレッド(クリスプ),1.77,0.53,10.67,1枚,19.7,https://cdn.slism.jp/calorie/foodImages/200604.jpg,3023,53
抹茶クッキー(抹茶味クッキー),0.68,2.79,5.18,1枚,11.3,https://cdn.slism.jp/calorie/foodImages/200638.jpg,3023,50
マロンクリーム(栗クリーム/マロンペースト/マロンジャム),0.47,2.09,7.08,大さじ1,18.0,https://cdn.slism.jp/calorie/foodImages/200637.jpg,3023,48
グリッシーニ(グリシーニ/ブレッドスティック),0.87,0.95,6.20,１本,14.0,https://cdn.slism.jp/calorie/foodImages/200613.jpg,3023,37
ラングドシャ(ラングドシャクッキー),0.38,1.69,3.53,1枚,8.0,https://cdn.slism.jp/calorie/foodImages/200560.jpg,3023,31
焼きまんじゅう(焼き饅頭),8.65,5.94,98.00,一串,176.2,https://cdn.slism.jp/calorie/foodImages/200740.jpg,3023,493
アイスクレープ(クレープアイス),7.15,26.87,36.18,1個,159.3,https://cdn.slism.jp/calorie/foodImages/201020.jpg,3023,421
ピーカンパイ(ペカンパイ/ピーカンナッツパイ),4.69,24.19,33.06,18cm型8等分,93.0,https://cdn.slism.jp/calorie/foodImages/200814.jpg,3023,373
小倉トースト(おぐらトースト),8.17,11.01,52.34,食パン一枚分,115.0,https://cdn.slism.jp/calorie/foodImages/200960.jpg,3023,343
アップルクランブル(アップルクランブルケーキ),4.02,17.58,37.95,18cm型8等分,112.0,https://cdn.slism.jp/calorie/foodImages/200713.jpg,3023,330
パンプディング(ブレッドプディング/パンプリン),13.10,12.21,40.40,ココット皿一皿,140.0,https://cdn.slism.jp/calorie/foodImages/200792.jpg,3023,328
パネトーネ(パネットーネ),7.33,11.58,35.34,マフィンカップ1個,84.5,https://cdn.slism.jp/calorie/foodImages/200811.jpg,3023,290
クイニーアマン(クイニアマン),3.02,16.68,30.32,1個,75.6,https://cdn.slism.jp/calorie/foodImages/200846.jpg,3023,288
かぼちゃケーキ(カボチャケーキ/南瓜ケーキ),4.42,17.93,25.02,18cm型8等分,109.5,https://cdn.slism.jp/calorie/foodImages/201028.jpg,3023,281
すあま(寿甘/素甘),2.17,0.32,62.36,1個,100.2,https://cdn.slism.jp/calorie/foodImages/200717.jpg,3023,262
ゆべし(柚餅子/くるみゆべし/胡桃柚餅子),3.98,7.18,44.32,1個,76.0,https://cdn.slism.jp/calorie/foodImages/200754.jpg,3023,255
プリンアラモード(プリン・ア・ラ・モード),6.35,12.64,22.51,１グラス,175.0,https://cdn.slism.jp/calorie/foodImages/200878.jpg,3023,228
麩菓子(ふ菓子/ふがし),9.06,0.81,43.98,1本,70.0,https://cdn.slism.jp/calorie/foodImages/200731.jpg,3023,222
キャロットケーキ(にんじんケーキ/人参ケーキ),3.45,9.91,28.11,18cm型8等分,78.7,https://cdn.slism.jp/calorie/foodImages/200755.jpg,3023,220
スコーン(スコーンブレッド/ホットビスケット),4.29,6.88,32.22,1個,67.2,https://cdn.slism.jp/calorie/foodImages/200718.jpg,3023,214
チョコスコーン(チョコチップスコーン),3.70,8.96,28.05,1個,57.2,https://cdn.slism.jp/calorie/foodImages/201072.jpg,3023,210
マラサダ(マラサダドーナツ),4.44,9.03,26.08,1個,60.0,https://cdn.slism.jp/calorie/foodImages/200844.jpg,3023,209
ジンジャーブレッド(パンデピス),3.59,5.11,32.26,18cm型8等分,63.9,https://cdn.slism.jp/calorie/foodImages/201054.jpg,3023,188
バター餅(バターもち),2.74,3.87,31.26,1個,72.5,https://cdn.slism.jp/calorie/foodImages/200721.jpg,3023,177
チュロス(チューロス),2.83,4.93,22.67,1本20cm,40.0,https://cdn.slism.jp/calorie/foodImages/200813.jpg,3023,149
抹茶カステラ(抹茶のカステラ/抹茶のスポンジケーキ),3.81,3.37,23.71,1切れ,50.0,https://cdn.slism.jp/calorie/foodImages/201071.jpg,3023,141
サーターアンダギー(サーターアンダーギー/さたぱんびん/砂糖天ぷら),2.10,4.06,17.47,1個,32.3,https://cdn.slism.jp/calorie/foodImages/200841.jpg,3023,119
